,sub_num,vid_str,wed_num,onset_TR,state,len_TRs,offset_TR,schema,wed_id
1428,25,vid1a_q,0,12,1b,17,29,S,20.0
1716,29,vid1a_q,0,12,1b,17,29,S,22.0
276,6,vid1a_q,0,12,1b,17,29,S,6.0
564,10,vid1a_q,0,12,1b,17,29,S,17.0
2220,36,vid1a_q,0,12,1b,17,29,S,2.0
2364,38,vid1a_q,0,12,1b,17,29,S,23.0
420,8,vid1a_q,0,12,1b,17,29,S,1.0
1284,23,vid1a_q,0,12,1b,17,29,S,28.0
1644,28,vid1a_q,0,12,1b,17,29,S,22.0
708,12,vid1a_q,0,12,1b,17,29,S,34.0
132,4,vid1a_q,0,12,1b,17,29,S,23.0
1212,22,vid1a_q,0,12,1b,17,29,S,28.0
1932,32,vid1a_q,0,12,1b,17,29,S,29.0
1068,18,vid1a_q,0,12,1b,17,29,S,29.0
2724,43,vid1a_q,0,12,1b,17,29,S,2.0
780,13,vid1a_q,0,12,1b,17,29,S,23.0
1860,31,vid1a_q,0,12,1b,17,29,S,17.0
1140,19,vid1a_q,0,12,1b,17,29,S,20.0
636,11,vid1a_q,0,12,1b,17,29,S,34.0
996,17,vid1a_q,0,12,1b,17,29,S,22.0
2580,41,vid1a_q,0,12,1b,17,29,S,17.0
2292,37,vid1a_q,0,12,1b,17,29,,
2796,44,vid1a_q,0,12,1b,17,29,S,22.0
492,9,vid1a_q,0,12,1b,17,29,S,6.0
1572,27,vid1a_q,0,12,1b,17,29,S,22.0
60,3,vid1a_q,0,12,1b,17,29,S,20.0
2148,35,vid1a_q,0,12,1b,17,29,S,1.0
924,15,vid1a_q,0,12,1b,17,29,S,34.0
204,5,vid1a_q,0,12,1b,17,29,S,23.0
2004,33,vid1a_q,0,12,1b,17,29,S,23.0
1788,30,vid1a_q,0,12,1b,17,29,S,38.0
2436,39,vid1a_q,0,12,1b,17,29,,
348,7,vid1a_q,0,13,1b,17,30,S,23.0
852,14,vid1a_q,0,13,1b,17,30,S,22.0
2652,42,vid1a_q,0,13,1b,17,30,S,20.0
2508,40,vid1a_q,0,13,1b,17,30,S,6.0
1356,24,vid1a_q,0,13,1b,17,30,S,22.0
1500,26,vid1a_q,0,13,1b,17,30,S,22.0
2076,34,vid1a_q,0,13,1b,17,30,S,28.0
1214,22,vid1b_q,0,29,1b,6,35,S,28.0
2438,39,vid1b_q,0,29,1b,6,35,,
1790,30,vid1b_q,0,29,1b,6,35,S,38.0
494,9,vid1b_q,0,29,1b,6,35,S,6.0
638,11,vid1b_q,0,29,1b,6,35,S,34.0
2726,43,vid1b_q,0,29,1b,6,35,S,2.0
1142,19,vid1b_q,0,29,1b,6,35,S,20.0
854,14,vid1b_q,0,29,1b,6,35,S,22.0
2654,42,vid1b_q,0,29,1b,6,35,S,20.0
2150,35,vid1b_q,0,29,1b,6,35,S,1.0
206,5,vid1b_q,0,29,1b,6,35,S,23.0
2078,34,vid1b_q,0,29,1b,6,35,S,28.0
926,15,vid1b_q,0,29,1b,6,35,S,34.0
2582,41,vid1b_q,0,29,1b,6,35,S,17.0
782,13,vid1b_q,0,29,1b,6,35,S,23.0
2006,33,vid1b_q,0,29,1b,6,35,S,23.0
566,10,vid1b_q,0,29,1b,6,35,S,17.0
278,6,vid1b_q,0,29,1b,6,35,S,6.0
2366,38,vid1b_q,0,29,1b,6,35,S,23.0
134,4,vid1b_q,0,29,1b,6,35,S,23.0
1934,32,vid1b_q,0,29,1b,6,35,S,29.0
1070,18,vid1b_q,0,29,1b,6,35,S,29.0
1862,31,vid1b_q,0,29,1b,6,35,S,17.0
998,17,vid1b_q,0,29,1b,6,35,S,22.0
1286,23,vid1b_q,0,29,1b,6,35,S,28.0
2294,37,vid1b_q,0,29,1b,6,35,,
1646,28,vid1b_q,0,29,1b,6,35,S,22.0
2510,40,vid1b_q,0,29,1b,6,35,S,6.0
710,12,vid1b_q,0,29,1b,6,35,S,34.0
1358,24,vid1b_q,0,29,1b,6,35,S,22.0
2798,44,vid1b_q,0,29,1b,6,35,S,22.0
422,8,vid1b_q,0,29,1b,6,35,S,1.0
350,7,vid1b_q,0,29,1b,6,35,S,23.0
1718,29,vid1b_q,0,29,1b,6,35,S,22.0
1502,26,vid1b_q,0,29,1b,6,35,S,22.0
1574,27,vid1b_q,0,29,1b,6,35,S,22.0
1430,25,vid1b_q,0,29,1b,6,35,S,20.0
2222,36,vid1b_q,0,29,1b,6,35,S,2.0
62,3,vid1b_q,0,29,1b,6,35,S,20.0
280,6,vid2_q,0,35,2b,11,46,S,6.0
712,12,vid2_q,0,35,2a,11,46,S,34.0
2152,35,vid2_q,0,35,2a,11,46,S,1.0
2584,41,vid2_q,0,35,2a,11,46,S,17.0
1864,31,vid2_q,0,35,2b,11,46,S,17.0
2800,44,vid2_q,0,35,2a,11,46,S,22.0
1576,27,vid2_q,0,35,2a,11,46,S,22.0
2008,33,vid2_q,0,35,2b,11,46,S,23.0
2080,34,vid2_q,0,35,2a,11,46,S,28.0
208,5,vid2_q,0,35,2b,11,46,S,23.0
352,7,vid2_q,0,35,2a,11,46,S,23.0
2368,38,vid2_q,0,35,2b,11,46,S,23.0
1504,26,vid2_q,0,35,2b,11,46,S,22.0
1648,28,vid2_q,0,35,2b,11,46,S,22.0
64,3,vid2_q,0,35,2b,11,46,S,20.0
1936,32,vid2_q,0,35,2a,11,46,S,29.0
1144,19,vid2_q,0,35,2b,11,46,S,20.0
136,4,vid2_q,0,35,2a,11,46,S,23.0
1000,17,vid2_q,0,35,2b,11,46,S,22.0
2512,40,vid2_q,0,35,2a,11,46,S,6.0
928,15,vid2_q,0,35,2a,11,46,S,34.0
1432,25,vid2_q,0,35,2a,11,46,S,20.0
784,13,vid2_q,0,35,2b,11,46,S,23.0
1072,18,vid2_q,0,35,2b,11,46,S,29.0
2656,42,vid2_q,0,35,2a,11,46,S,20.0
568,10,vid2_q,0,35,2b,11,46,S,17.0
424,8,vid2_q,0,35,2b,11,46,S,1.0
2224,36,vid2_q,0,35,2b,11,46,S,2.0
496,9,vid2_q,0,35,2b,11,46,S,6.0
640,11,vid2_q,0,35,2b,11,46,S,34.0
1216,22,vid2_q,0,35,2b,11,46,S,28.0
2728,43,vid2_q,0,35,2a,11,46,S,2.0
2296,37,vid2_q,0,35,2a,11,46,,
1288,23,vid2_q,0,35,2a,11,46,S,28.0
1360,24,vid2_q,0,35,2a,11,46,S,22.0
856,14,vid2_q,0,35,2a,11,46,S,22.0
1792,30,vid2_q,0,35,2a,11,46,S,38.0
2440,39,vid2_q,0,35,2b,11,46,,
1720,29,vid2_q,0,35,2b,11,46,S,22.0
354,7,vid3_q,0,49,3b,15,64,S,23.0
2442,39,vid3_q,0,49,3a,15,64,,
426,8,vid3_q,0,49,3a,15,64,S,1.0
1434,25,vid3_q,0,49,3b,15,64,S,20.0
930,15,vid3_q,0,49,3b,15,64,S,34.0
858,14,vid3_q,0,49,3b,15,64,S,22.0
1002,17,vid3_q,0,49,3a,15,64,S,22.0
210,5,vid3_q,0,49,3a,15,64,S,23.0
138,4,vid3_q,0,49,3b,15,64,S,23.0
2226,36,vid3_q,0,49,3a,15,64,S,2.0
642,11,vid3_q,0,49,3a,15,64,S,34.0
1578,27,vid3_q,0,49,3b,15,64,S,22.0
2010,33,vid3_q,0,49,3a,15,64,S,23.0
2298,37,vid3_q,0,49,3b,15,64,,
570,10,vid3_q,0,49,3a,15,64,S,17.0
1290,23,vid3_q,0,49,3b,15,64,S,28.0
66,3,vid3_q,0,49,3a,15,64,S,20.0
2514,40,vid3_q,0,49,3b,15,64,S,6.0
1722,29,vid3_q,0,49,3a,15,64,S,22.0
1866,31,vid3_q,0,49,3a,15,64,S,17.0
2154,35,vid3_q,0,49,3b,15,64,S,1.0
2586,41,vid3_q,0,49,3b,15,64,S,17.0
714,12,vid3_q,0,49,3b,15,64,S,34.0
1146,19,vid3_q,0,49,3a,15,64,S,20.0
1938,32,vid3_q,0,49,3b,15,64,S,29.0
2658,42,vid3_q,0,49,3b,15,64,S,20.0
2370,38,vid3_q,0,49,3a,15,64,S,23.0
1506,26,vid3_q,0,49,3a,15,64,S,22.0
282,6,vid3_q,0,49,3a,15,64,S,6.0
498,9,vid3_q,0,49,3a,15,64,S,6.0
2802,44,vid3_q,0,49,3b,15,64,S,22.0
1074,18,vid3_q,0,49,3a,15,64,S,29.0
1794,30,vid3_q,0,49,3b,15,64,S,38.0
786,13,vid3_q,0,49,3a,15,64,S,23.0
1650,28,vid3_q,0,49,3a,15,64,S,22.0
1218,22,vid3_q,0,49,3a,15,64,S,28.0
2082,34,vid3_q,0,49,3b,15,64,S,28.0
1362,24,vid3_q,0,49,3b,15,64,S,22.0
2730,43,vid3_q,0,49,3b,15,64,S,2.0
860,14,vid4_q,0,67,4a,16,83,S,22.0
2804,44,vid4_q,0,67,4a,16,83,S,22.0
2300,37,vid4_q,0,67,4a,16,83,,
2660,42,vid4_q,0,67,4a,16,83,S,20.0
788,13,vid4_q,0,67,4b,16,83,S,23.0
932,15,vid4_q,0,67,4a,16,83,S,34.0
2588,41,vid4_q,0,67,4a,16,83,S,17.0
1508,26,vid4_q,0,67,4b,16,83,S,22.0
572,10,vid4_q,0,67,4b,16,83,S,17.0
2084,34,vid4_q,0,67,4a,16,83,S,28.0
1292,23,vid4_q,0,67,4a,16,83,S,28.0
1580,27,vid4_q,0,67,4a,16,83,S,22.0
68,3,vid4_q,0,67,4b,16,83,S,20.0
644,11,vid4_q,0,67,4b,16,83,S,34.0
2444,39,vid4_q,0,67,4b,16,83,,
428,8,vid4_q,0,67,4b,16,83,S,1.0
1724,29,vid4_q,0,67,4b,16,83,S,22.0
1220,22,vid4_q,0,67,4b,16,83,S,28.0
2732,43,vid4_q,0,67,4a,16,83,S,2.0
1796,30,vid4_q,0,67,4a,16,83,S,38.0
500,9,vid4_q,0,67,4b,16,83,S,6.0
2156,35,vid4_q,0,67,4a,16,83,S,1.0
1364,24,vid4_q,0,67,4a,16,83,S,22.0
2012,33,vid4_q,0,67,4b,16,83,S,23.0
1148,19,vid4_q,0,67,4b,16,83,S,20.0
716,12,vid4_q,0,67,4a,16,83,S,34.0
2372,38,vid4_q,0,67,4b,16,83,S,23.0
2228,36,vid4_q,0,67,4b,16,83,S,2.0
284,6,vid4_q,0,67,4b,16,83,S,6.0
1076,18,vid4_q,0,67,4b,16,83,S,29.0
2516,40,vid4_q,0,67,4a,16,83,S,6.0
356,7,vid4_q,0,67,4a,16,83,S,23.0
1652,28,vid4_q,0,67,4b,16,83,S,22.0
1940,32,vid4_q,0,67,4a,16,83,S,29.0
1868,31,vid4_q,0,67,4b,16,83,S,17.0
212,5,vid4_q,0,67,4b,16,83,S,23.0
1004,17,vid4_q,0,67,4b,16,83,S,22.0
140,4,vid4_q,0,67,4a,16,83,S,23.0
1436,25,vid4_q,0,67,4a,16,83,S,20.0
214,5,vid5_q,0,83,5,7,90,S,23.0
790,13,vid5_q,0,83,5,7,90,S,23.0
718,12,vid5_q,0,83,5,7,90,S,34.0
2158,35,vid5_q,0,83,5,7,90,S,1.0
646,11,vid5_q,0,83,5,7,90,S,34.0
934,15,vid5_q,0,83,5,7,90,S,34.0
286,6,vid5_q,0,83,5,7,90,S,6.0
862,14,vid5_q,0,83,5,7,90,S,22.0
1222,22,vid5_q,0,83,5,7,90,S,28.0
2446,39,vid5_q,0,83,5,7,90,,
430,8,vid5_q,0,83,5,7,90,S,1.0
70,3,vid5_q,0,83,5,7,90,S,20.0
1294,23,vid5_q,0,83,5,7,90,S,28.0
1726,29,vid5_q,0,83,5,7,90,S,22.0
2302,37,vid5_q,0,83,5,7,90,,
1366,24,vid5_q,0,83,5,7,90,S,22.0
1654,28,vid5_q,0,83,5,7,90,S,22.0
2806,44,vid5_q,0,83,5,7,90,S,22.0
1438,25,vid5_q,0,83,5,7,90,S,20.0
1582,27,vid5_q,0,83,5,7,90,S,22.0
1510,26,vid5_q,0,83,5,7,90,S,22.0
2518,40,vid5_q,0,83,5,7,90,S,6.0
358,7,vid5_q,0,83,5,7,90,S,23.0
1798,30,vid5_q,0,83,5,7,90,S,38.0
2734,43,vid5_q,0,83,5,7,90,S,2.0
2230,36,vid5_q,0,83,5,7,90,S,2.0
2374,38,vid5_q,0,83,5,7,90,S,23.0
1150,19,vid5_q,0,83,5,7,90,S,20.0
1870,31,vid5_q,0,83,5,7,90,S,17.0
1078,18,vid5_q,0,83,5,7,90,S,29.0
1942,32,vid5_q,0,83,5,7,90,S,29.0
2086,34,vid5_q,0,83,5,7,90,S,28.0
142,4,vid5_q,0,83,5,7,90,S,23.0
1006,17,vid5_q,0,83,5,7,90,S,22.0
502,9,vid5_q,0,83,5,7,90,S,6.0
2014,33,vid5_q,0,83,5,7,90,S,23.0
574,10,vid5_q,0,83,5,7,90,S,17.0
2590,41,vid5_q,0,83,5,7,90,S,17.0
2662,42,vid5_q,0,83,5,7,90,S,20.0
2592,42,vid1a,1,111,1b,17,128,N,28.0
2376,39,vid1a,1,111,1b,17,128,,
648,12,vid1a,1,111,1b,17,128,N,17.0
576,11,vid1a,1,111,1b,17,128,N,23.0
360,8,vid1a,1,111,1b,17,128,N,28.0
0,3,vid1a,1,111,1b,17,128,N,23.0
2664,43,vid1a,1,111,1b,17,128,N,29.0
1152,22,vid1a,1,111,1b,17,128,N,38.0
1080,19,vid1a,1,111,1b,17,128,N,28.0
1800,31,vid1a,1,111,1b,17,128,N,2.0
2736,44,vid1a,1,111,1b,17,128,N,20.0
1008,18,vid1a,1,111,1b,17,128,N,22.0
936,17,vid1a,1,111,1b,17,128,N,19.0
2520,41,vid1a,1,111,1b,17,128,N,6.0
1872,32,vid1a,1,111,1b,17,128,N,34.0
864,15,vid1a,1,111,1b,17,128,N,1.0
1728,30,vid1a,1,111,1b,17,128,N,20.0
2088,35,vid1a,1,111,1b,17,128,N,23.0
1368,25,vid1a,1,111,1b,17,128,N,19.0
2232,37,vid1a,1,111,1b,17,128,,
1512,27,vid1a,1,111,1b,17,128,N,29.0
216,6,vid1a,1,111,1b,17,128,N,38.0
2160,36,vid1a,1,111,1b,17,128,N,17.0
1584,28,vid1a,1,111,1b,17,128,N,28.0
1656,29,vid1a,1,111,1b,17,128,N,34.0
2016,34,vid1a,1,112,1b,17,129,N,6.0
1944,33,vid1a,1,112,1b,17,129,N,1.0
504,10,vid1a,1,112,1b,17,129,N,2.0
144,5,vid1a,1,112,1b,17,129,N,2.0
720,13,vid1a,1,112,1b,17,129,N,38.0
1224,23,vid1a,1,112,1b,17,129,N,22.0
792,14,vid1a,1,112,1b,17,129,N,28.0
1440,26,vid1a,1,112,1b,17,129,N,38.0
288,7,vid1a,1,112,1b,17,129,N,1.0
432,9,vid1a,1,112,1b,17,129,N,29.0
2448,40,vid1a,1,112,1b,17,129,N,1.0
72,4,vid1a,1,112,1b,17,129,N,29.0
1296,24,vid1a,1,112,1b,17,129,N,20.0
2304,38,vid1a,1,112,1b,17,129,N,29.0
1378,25,vid1b,1,127,1b,6,133,N,19.0
1738,30,vid1b,1,128,1b,6,134,N,20.0
1522,27,vid1b,1,128,1b,6,134,N,29.0
1162,22,vid1b,1,128,1b,6,134,N,38.0
514,10,vid1b,1,128,1b,6,134,N,2.0
2386,39,vid1b,1,128,1b,6,134,,
370,8,vid1b,1,128,1b,6,134,N,28.0
1306,24,vid1b,1,128,1b,6,134,N,20.0
1810,31,vid1b,1,128,1b,6,134,N,2.0
2746,44,vid1b,1,128,1b,6,134,N,20.0
82,4,vid1b,1,128,1b,6,134,N,29.0
1234,23,vid1b,1,128,1b,6,134,N,22.0
442,9,vid1b,1,128,1b,6,134,N,29.0
1594,28,vid1b,1,128,1b,6,134,N,28.0
10,3,vid1b,1,128,1b,6,134,N,23.0
1666,29,vid1b,1,128,1b,6,134,N,34.0
2242,37,vid1b,1,128,1b,6,134,,
1882,32,vid1b,1,128,1b,6,134,N,34.0
658,12,vid1b,1,128,1b,6,134,N,17.0
226,6,vid1b,1,128,1b,6,134,N,38.0
730,13,vid1b,1,128,1b,6,134,N,38.0
2170,36,vid1b,1,128,1b,6,134,N,17.0
2602,42,vid1b,1,128,1b,6,134,N,28.0
2098,35,vid1b,1,128,1b,6,134,N,23.0
2314,38,vid1b,1,128,1b,6,134,N,29.0
874,15,vid1b,1,128,1b,6,134,N,1.0
946,17,vid1b,1,128,1b,6,134,N,19.0
2674,43,vid1b,1,128,1b,6,134,N,29.0
154,5,vid1b,1,128,1b,6,134,N,2.0
586,11,vid1b,1,128,1b,6,134,N,23.0
2530,41,vid1b,1,128,1b,6,134,N,6.0
1090,19,vid1b,1,128,1b,6,134,N,28.0
1018,18,vid1b,1,128,1b,6,134,N,22.0
1954,33,vid1b,1,128,1b,6,134,N,1.0
1450,26,vid1b,1,129,1b,6,135,N,38.0
802,14,vid1b,1,129,1b,6,135,N,28.0
298,7,vid1b,1,129,1b,6,135,N,1.0
2458,40,vid1b,1,129,1b,6,135,N,1.0
2026,34,vid1b,1,129,1b,6,135,N,6.0
1388,25,vid2,1,133,2a,11,144,N,19.0
668,12,vid2,1,134,2a,11,145,N,17.0
2252,37,vid2,1,134,2b,11,145,,
1100,19,vid2,1,134,2b,11,145,N,28.0
1892,32,vid2,1,134,2a,11,145,N,34.0
956,17,vid2,1,134,2b,11,145,N,19.0
1964,33,vid2,1,134,2a,11,145,N,1.0
1604,28,vid2,1,134,2a,11,145,N,28.0
740,13,vid2,1,134,2a,11,145,N,38.0
2180,36,vid2,1,134,2b,11,145,N,17.0
1028,18,vid2,1,134,2a,11,145,N,22.0
1172,22,vid2,1,134,2a,11,145,N,38.0
1244,23,vid2,1,134,2a,11,145,N,22.0
2108,35,vid2,1,134,2a,11,145,N,23.0
380,8,vid2,1,134,2b,11,145,N,28.0
2396,39,vid2,1,134,2a,11,145,,
1676,29,vid2,1,134,2a,11,145,N,34.0
1316,24,vid2,1,134,2b,11,145,N,20.0
1820,31,vid2,1,134,2b,11,145,N,2.0
596,11,vid2,1,134,2b,11,145,N,23.0
1748,30,vid2,1,134,2b,11,145,N,20.0
524,10,vid2,1,134,2b,11,145,N,2.0
2324,38,vid2,1,134,2b,11,145,N,29.0
884,15,vid2,1,134,2a,11,145,N,1.0
452,9,vid2,1,134,2a,11,145,N,29.0
1532,27,vid2,1,134,2b,11,145,N,29.0
2684,43,vid2,1,134,2b,11,145,N,29.0
2540,41,vid2,1,134,2a,11,145,N,6.0
2612,42,vid2,1,134,2a,11,145,N,28.0
236,6,vid2,1,134,2b,11,145,N,38.0
20,3,vid2,1,134,2a,11,145,N,23.0
2756,44,vid2,1,134,2b,11,145,N,20.0
92,4,vid2,1,134,2b,11,145,N,29.0
164,5,vid2,1,134,2b,11,145,N,2.0
2468,40,vid2,1,135,2a,11,146,N,1.0
812,14,vid2,1,135,2b,11,146,N,28.0
1460,26,vid2,1,135,2b,11,146,N,38.0
2036,34,vid2,1,135,2a,11,146,N,6.0
308,7,vid2,1,135,2b,11,146,N,1.0
1902,32,vid3,1,145,3a,15,160,N,34.0
2406,39,vid3,1,145,3a,15,160,,
2118,35,vid3,1,145,3a,15,160,N,23.0
1758,30,vid3,1,145,3b,15,160,N,20.0
2766,44,vid3,1,145,3b,15,160,N,20.0
390,8,vid3,1,145,3b,15,160,N,28.0
1686,29,vid3,1,145,3a,15,160,N,34.0
966,17,vid3,1,145,3b,15,160,N,19.0
894,15,vid3,1,145,3a,15,160,N,1.0
1038,18,vid3,1,145,3a,15,160,N,22.0
1830,31,vid3,1,145,3b,15,160,N,2.0
2694,43,vid3,1,145,3b,15,160,N,29.0
1398,25,vid3,1,145,3a,15,160,N,19.0
246,6,vid3,1,145,3b,15,160,N,38.0
678,12,vid3,1,145,3a,15,160,N,17.0
2622,42,vid3,1,145,3a,15,160,N,28.0
2550,41,vid3,1,145,3a,15,160,N,6.0
30,3,vid3,1,145,3a,15,160,N,23.0
1614,28,vid3,1,145,3a,15,160,N,28.0
2190,36,vid3,1,145,3b,15,160,N,17.0
2262,37,vid3,1,145,3b,15,160,,
606,11,vid3,1,145,3b,15,160,N,23.0
1110,19,vid3,1,145,3b,15,160,N,28.0
2046,34,vid3,1,146,3a,15,161,N,6.0
462,9,vid3,1,146,3a,15,161,N,29.0
102,4,vid3,1,146,3b,15,161,N,29.0
750,13,vid3,1,146,3a,15,161,N,38.0
1542,27,vid3,1,146,3b,15,161,N,29.0
2334,38,vid3,1,146,3b,15,161,N,29.0
1974,33,vid3,1,146,3a,15,161,N,1.0
1182,22,vid3,1,146,3a,15,161,N,38.0
318,7,vid3,1,146,3b,15,161,N,1.0
2478,40,vid3,1,146,3a,15,161,N,1.0
174,5,vid3,1,146,3b,15,161,N,2.0
1470,26,vid3,1,146,3b,15,161,N,38.0
534,10,vid3,1,146,3b,15,161,N,2.0
822,14,vid3,1,146,3b,15,161,N,28.0
1254,23,vid3,1,146,3a,15,161,N,22.0
1326,24,vid3,1,146,3b,15,161,N,20.0
1120,19,vid4,1,160,4b,16,176,N,28.0
40,3,vid4,1,160,4a,16,176,N,23.0
1408,25,vid4,1,160,4a,16,176,N,19.0
1048,18,vid4,1,160,4a,16,176,N,22.0
1912,32,vid4,1,161,4a,16,177,N,34.0
2704,43,vid4,1,161,4b,16,177,N,29.0
472,9,vid4,1,161,4a,16,177,N,29.0
976,17,vid4,1,161,4b,16,177,N,19.0
2344,38,vid4,1,161,4b,16,177,N,29.0
256,6,vid4,1,161,4b,16,177,N,38.0
616,11,vid4,1,161,4b,16,177,N,23.0
2272,37,vid4,1,161,4b,16,177,,
688,12,vid4,1,161,4a,16,177,N,17.0
2560,41,vid4,1,161,4a,16,177,N,6.0
1984,33,vid4,1,161,4a,16,177,N,1.0
2200,36,vid4,1,161,4b,16,177,N,17.0
2632,42,vid4,1,161,4a,16,177,N,28.0
2128,35,vid4,1,161,4a,16,177,N,23.0
832,14,vid4,1,161,4b,16,177,N,28.0
184,5,vid4,1,161,4b,16,177,N,2.0
2416,39,vid4,1,161,4a,16,177,,
904,15,vid4,1,161,4a,16,177,N,1.0
760,13,vid4,1,161,4a,16,177,N,38.0
112,4,vid4,1,161,4b,16,177,N,29.0
544,10,vid4,1,161,4b,16,177,N,2.0
1768,30,vid4,1,161,4b,16,177,N,20.0
1480,26,vid4,1,161,4b,16,177,N,38.0
2776,44,vid4,1,161,4b,16,177,N,20.0
1264,23,vid4,1,161,4a,16,177,N,22.0
2488,40,vid4,1,161,4a,16,177,N,1.0
1552,27,vid4,1,161,4b,16,177,N,29.0
400,8,vid4,1,161,4b,16,177,N,28.0
1840,31,vid4,1,161,4b,16,177,N,2.0
1624,28,vid4,1,161,4a,16,177,N,28.0
1336,24,vid4,1,161,4b,16,177,N,20.0
1696,29,vid4,1,161,4a,16,177,N,34.0
1192,22,vid4,1,161,4a,16,177,N,38.0
2056,34,vid4,1,162,4a,16,178,N,6.0
328,7,vid4,1,162,4b,16,178,N,1.0
50,3,vid5,1,176,5,7,183,N,23.0
1130,19,vid5,1,176,5,7,183,N,28.0
1418,25,vid5,1,176,5,7,183,N,19.0
1058,18,vid5,1,176,5,7,183,N,22.0
2642,42,vid5,1,177,5,7,184,N,28.0
986,17,vid5,1,177,5,7,184,N,19.0
194,5,vid5,1,177,5,7,184,N,2.0
2138,35,vid5,1,177,5,7,184,N,23.0
1994,33,vid5,1,177,5,7,184,N,1.0
842,14,vid5,1,177,5,7,184,N,28.0
1346,24,vid5,1,177,5,7,184,N,20.0
2498,40,vid5,1,177,5,7,184,N,1.0
2426,39,vid5,1,177,5,7,184,,
914,15,vid5,1,177,5,7,184,N,1.0
1274,23,vid5,1,177,5,7,184,N,22.0
482,9,vid5,1,177,5,7,184,N,29.0
1778,30,vid5,1,177,5,7,184,N,20.0
770,13,vid5,1,177,5,7,184,N,38.0
1850,31,vid5,1,177,5,7,184,N,2.0
2714,43,vid5,1,177,5,7,184,N,29.0
2354,38,vid5,1,177,5,7,184,N,29.0
410,8,vid5,1,177,5,7,184,N,28.0
2570,41,vid5,1,177,5,7,184,N,6.0
554,10,vid5,1,177,5,7,184,N,2.0
266,6,vid5,1,177,5,7,184,N,38.0
1634,28,vid5,1,177,5,7,184,N,28.0
1202,22,vid5,1,177,5,7,184,N,38.0
626,11,vid5,1,177,5,7,184,N,23.0
2282,37,vid5,1,177,5,7,184,,
1562,27,vid5,1,177,5,7,184,N,29.0
1490,26,vid5,1,177,5,7,184,N,38.0
698,12,vid5,1,177,5,7,184,N,17.0
1922,32,vid5,1,177,5,7,184,N,34.0
2210,36,vid5,1,177,5,7,184,N,17.0
2786,44,vid5,1,177,5,7,184,N,20.0
122,4,vid5,1,177,5,7,184,N,29.0
1706,29,vid5,1,177,5,7,184,N,34.0
2066,34,vid5,1,178,5,7,185,N,6.0
338,7,vid5,1,178,5,7,185,N,1.0
1297,24,vid1a,2,207,1b,17,224,N,17.0
145,5,vid1a,2,207,1b,17,224,N,28.0
361,8,vid1a,2,207,1b,17,224,N,6.0
1945,33,vid1a,2,207,1b,17,224,N,28.0
433,9,vid1a,2,207,1b,17,224,N,1.0
1585,28,vid1a,2,207,1b,17,224,N,17.0
1081,19,vid1a,2,207,1b,17,224,N,17.0
649,12,vid1a,2,207,1b,17,224,N,6.0
2521,41,vid1a,2,207,1b,17,224,N,22.0
2737,44,vid1a,2,207,1b,17,224,N,17.0
1801,31,vid1a,2,207,1b,17,224,N,29.0
1513,27,vid1a,2,207,1b,17,224,N,34.0
2377,39,vid1a,2,207,1b,17,224,,
2305,38,vid1a,2,207,1b,17,224,N,1.0
2593,42,vid1a,2,207,1b,17,224,N,2.0
577,11,vid1a,2,207,1b,17,224,N,28.0
1,3,vid1a,2,207,1b,17,224,N,6.0
1873,32,vid1a,2,207,1b,17,224,N,17.0
2161,36,vid1a,2,207,1b,17,224,N,1.0
217,6,vid1a,2,207,1b,17,224,N,20.0
1153,22,vid1a,2,207,1b,17,224,N,22.0
865,15,vid1a,2,207,1b,17,224,N,2.0
1009,18,vid1a,2,207,1b,17,224,N,19.0
2665,43,vid1a,2,207,1b,17,224,N,19.0
937,17,vid1a,2,207,1b,17,224,N,29.0
1729,30,vid1a,2,207,1b,17,224,N,17.0
1657,29,vid1a,2,207,1b,17,224,N,19.0
1369,25,vid1a,2,207,1b,17,224,N,28.0
73,4,vid1a,2,207,1b,17,224,N,6.0
2449,40,vid1a,2,208,1b,17,225,N,28.0
1441,26,vid1a,2,208,1b,17,225,N,20.0
721,13,vid1a,2,208,1b,17,225,N,34.0
289,7,vid1a,2,208,1b,17,225,N,22.0
2017,34,vid1a,2,208,1b,17,225,N,1.0
1225,23,vid1a,2,208,1b,17,225,N,6.0
2089,35,vid1a,2,208,1b,17,225,N,29.0
505,10,vid1a,2,208,1b,17,225,N,19.0
2233,37,vid1a,2,208,1b,17,225,,
793,14,vid1a,2,208,1b,17,225,N,19.0
1739,30,vid1b,2,223,1b,6,229,N,17.0
2747,44,vid1b,2,223,1b,6,229,N,17.0
1019,18,vid1b,2,223,1b,6,229,N,19.0
155,5,vid1b,2,224,1b,6,230,N,28.0
1811,31,vid1b,2,224,1b,6,230,N,29.0
587,11,vid1b,2,224,1b,6,230,N,28.0
1523,27,vid1b,2,224,1b,6,230,N,34.0
1883,32,vid1b,2,224,1b,6,230,N,17.0
875,15,vid1b,2,224,1b,6,230,N,2.0
1163,22,vid1b,2,224,1b,6,230,N,22.0
2315,38,vid1b,2,224,1b,6,230,N,1.0
1091,19,vid1b,2,224,1b,6,230,N,17.0
1667,29,vid1b,2,224,1b,6,230,N,19.0
2603,42,vid1b,2,224,1b,6,230,N,2.0
2099,35,vid1b,2,224,1b,6,230,N,29.0
947,17,vid1b,2,224,1b,6,230,N,29.0
659,12,vid1b,2,224,1b,6,230,N,6.0
